county,office,district,town,precinct,candidate,party,votes,state_election_id
Rutland,State House,RUT-3,Castleton,,Dean Powers,Republican,36,67936
Rutland,State House,RUT-3,Fair Haven,,Dean Powers,Republican,26,67936
Rutland,State House,RUT-3,Hubbardton,,Dean Powers,Republican,3,67936
Rutland,State House,RUT-3,West Haven,,Dean Powers,Republican,10,67936
Rutland,State House,RUT-3,Castleton,,Write Ins,Republican,2,67936
Rutland,State House,RUT-3,Fair Haven,,Write Ins,Republican,0,67936
Rutland,State House,RUT-3,Hubbardton,,Write Ins,Republican,0,67936
Rutland,State House,RUT-3,West Haven,,Write Ins,Republican,0,67936
Rutland,State House,RUT-3,Castleton,,Blanks,Republican,39,67936
Rutland,State House,RUT-3,Fair Haven,,Blanks,Republican,37,67936
Rutland,State House,RUT-3,Hubbardton,,Blanks,Republican,4,67936
Rutland,State House,RUT-3,West Haven,,Blanks,Republican,19,67936
Rutland,State House,RUT-3,Castleton,,Total Votes Cast,Republican,351,67936
Rutland,State House,RUT-3,Fair Haven,,Total Votes Cast,Republican,250,67936
Rutland,State House,RUT-3,Hubbardton,,Total Votes Cast,Republican,54,67936
Rutland,State House,RUT-3,West Haven,,Total Votes Cast,Republican,88,67936
Rutland,State House,RUT-4,Rutland Town,,Lori A. Mesli,Democratic,61,67671
Rutland,State House,RUT-4,Rutland Town,,Write Ins,Democratic,1,67671
Rutland,State House,RUT-4,Rutland Town,,Blanks,Democratic,16,67671
Rutland,State House,RUT-4,Rutland Town,,Total Votes Cast,Democratic,78,67671
Rutland,State House,RUT-4,Rutland Town,,Thomas P. Terenzini,Republican,138,67983
Rutland,State House,RUT-4,Rutland Town,,Write Ins,Republican,7,67983
Rutland,State House,RUT-4,Rutland Town,,Blanks,Republican,26,67983
Rutland,State House,RUT-4,Rutland Town,,Total Votes Cast,Republican,171,67983
Rutland,State House,RUT-5-1,Rutland City,,James P. Candon,Democratic,59,67667
Rutland,State House,RUT-5-1,Rutland City,,Write Ins,Democratic,5,67667
Rutland,State House,RUT-5-1,Rutland City,,Blanks,Democratic,24,67667
Rutland,State House,RUT-5-1,Rutland City,,Total Votes Cast,Democratic,88,67667
Rutland,State House,RUT-5-1,Rutland City,,Peter Fagan,Republican,84,67979
Rutland,State House,RUT-5-1,Rutland City,,Write Ins,Republican,3,67979
Rutland,State House,RUT-5-1,Rutland City,,Blanks,Republican,23,67979
Rutland,State House,RUT-5-1,Rutland City,,Total Votes Cast,Republican,110,67979
Rutland,State House,RUT-5-2,Rutland City,,Larry Cupoli,Republican,92,67980
Rutland,State House,RUT-5-2,Rutland City,,Write Ins,Republican,0,67980
Rutland,State House,RUT-5-2,Rutland City,,Blanks,Republican,8,67980
Rutland,State House,RUT-5-2,Rutland City,,Total Votes Cast,Republican,100,67980
Rutland,State House,RUT-5-3,Rutland City,,Herb Russell,Democratic,28,67669
Rutland,State House,RUT-5-3,Rutland City,,Write Ins,Democratic,1,67669
Rutland,State House,RUT-5-3,Rutland City,,Blanks,Democratic,10,67669
Rutland,State House,RUT-5-3,Rutland City,,Total Votes Cast,Democratic,39,67669
Rutland,State House,RUT-5-3,Rutland City,,John E. Mattison,Republican,31,67981
Rutland,State House,RUT-5-3,Rutland City,,Write Ins,Republican,0,67981
Rutland,State House,RUT-5-3,Rutland City,,Blanks,Republican,9,67981
Rutland,State House,RUT-5-3,Rutland City,,Total Votes Cast,Republican,40,67981
Rutland,State House,RUT-5-4,Rutland City,,Sherri Durgin Campbell,Democratic,39,67670
Rutland,State House,RUT-5-4,Rutland City,,Write Ins,Democratic,2,67670
Rutland,State House,RUT-5-4,Rutland City,,Blanks,Democratic,10,67670
Rutland,State House,RUT-5-4,Rutland City,,Total Votes Cast,Democratic,51,67670
Rutland,State House,RUT-5-4,Rutland City,,Douglas Gage,Republican,58,67982
Rutland,State House,RUT-5-4,Rutland City,,Write Ins,Republican,1,67982
Rutland,State House,RUT-5-4,Rutland City,,Blanks,Republican,13,67982
Rutland,State House,RUT-5-4,Rutland City,,Total Votes Cast,Republican,72,67982
Rutland,State House,RUT-6,Brandon,,Stephen A. Carr,Democratic,351,67604
Rutland,State House,RUT-6,Pittsford,,Stephen A. Carr,Democratic,33,67604
Rutland,State House,RUT-6,Sudbury,,Stephen A. Carr,Democratic,7,67604
Rutland,State House,RUT-6,Brandon,,Write Ins,Democratic,12,67604
Rutland,State House,RUT-6,Pittsford,,Write Ins,Democratic,6,67604
Rutland,State House,RUT-6,Sudbury,,Write Ins,Democratic,0,67604
Rutland,State House,RUT-6,Brandon,,Blanks,Democratic,435,67604
Rutland,State House,RUT-6,Pittsford,,Blanks,Democratic,39,67604
Rutland,State House,RUT-6,Sudbury,,Blanks,Democratic,9,67604
Rutland,State House,RUT-6,Brandon,,Total Votes Cast,Democratic,798,67604
Rutland,State House,RUT-6,Pittsford,,Total Votes Cast,Democratic,78,67604
Rutland,State House,RUT-6,Sudbury,,Total Votes Cast,Democratic,16,67604
Rutland,State House,RUT-6,Brandon,,Charles Shaw,Republican,315,67916
Rutland,State House,RUT-6,Pittsford,,Charles Shaw,Republican,71,67916
Rutland,State House,RUT-6,Sudbury,,Charles Shaw,Republican,6,67916
Rutland,State House,RUT-6,Brandon,,Write Ins,Republican,22,67916
Rutland,State House,RUT-6,Pittsford,,Write Ins,Republican,6,67916
Rutland,State House,RUT-6,Sudbury,,Write Ins,Republican,0,67916
Rutland,State House,RUT-6,Brandon,,Blanks,Republican,449,67916
Rutland,State House,RUT-6,Pittsford,,Blanks,Republican,81,67916
Rutland,State House,RUT-6,Sudbury,,Blanks,Republican,14,67916
Rutland,State House,RUT-6,Brandon,,Total Votes Cast,Republican,786,67916
Rutland,State House,RUT-6,Pittsford,,Total Votes Cast,Republican,158,67916
Rutland,State House,RUT-6,Sudbury,,Total Votes Cast,Republican,20,67916
Rutland,State House,RUT-BEN,Middletown Springs,,Robin Chesnut Tangerman,Democratic,32,67659
Rutland,State House,RUT-BEN,Pawlet,,Robin Chesnut Tangerman,Democratic,34,67659
Bennington,State House,RUT-BEN,Rupert,,Robin Chesnut Tangerman,Democratic,21,67659
Rutland,State House,RUT-BEN,Tinmouth,,Robin Chesnut Tangerman,Democratic,16,67659
Rutland,State House,RUT-BEN,Wells,,Robin Chesnut Tangerman,Democratic,20,67659
Rutland,State House,RUT-BEN,Middletown Springs,,Write Ins,Democratic,1,67659
Rutland,State House,RUT-BEN,Pawlet,,Write Ins,Democratic,1,67659
Bennington,State House,RUT-BEN,Rupert,,Write Ins,Democratic,3,67659
Rutland,State House,RUT-BEN,Tinmouth,,Write Ins,Democratic,0,67659
Rutland,State House,RUT-BEN,Wells,,Write Ins,Democratic,1,67659
Rutland,State House,RUT-BEN,Middletown Springs,,Blanks,Democratic,2,67659
Rutland,State House,RUT-BEN,Pawlet,,Blanks,Democratic,4,67659
Bennington,State House,RUT-BEN,Rupert,,Blanks,Democratic,8,67659
Rutland,State House,RUT-BEN,Tinmouth,,Blanks,Democratic,0,67659
Rutland,State House,RUT-BEN,Wells,,Blanks,Democratic,3,67659
Rutland,State House,RUT-BEN,Middletown Springs,,Total Votes Cast,Democratic,35,67659
Rutland,State House,RUT-BEN,Pawlet,,Total Votes Cast,Democratic,39,67659
Bennington,State House,RUT-BEN,Rupert,,Total Votes Cast,Democratic,32,67659
Rutland,State House,RUT-BEN,Tinmouth,,Total Votes Cast,Democratic,16,67659
Rutland,State House,RUT-BEN,Wells,,Total Votes Cast,Democratic,24,67659
Rutland,State House,RUT-BEN,Middletown Springs,,Valerie Legh Harriss,Republican,37,67971
Rutland,State House,RUT-BEN,Pawlet,,Valerie Legh Harriss,Republican,61,67971
Bennington,State House,RUT-BEN,Rupert,,Valerie Legh Harriss,Republican,34,67971
Rutland,State House,RUT-BEN,Tinmouth,,Valerie Legh Harriss,Republican,6,67971
Rutland,State House,RUT-BEN,Wells,,Valerie Legh Harriss,Republican,61,67971
Rutland,State House,RUT-BEN,Middletown Springs,,Eric J. Mach,Republican,11,67971
Rutland,State House,RUT-BEN,Pawlet,,Eric J. Mach,Republican,72,67971
Bennington,State House,RUT-BEN,Rupert,,Eric J. Mach,Republican,19,67971
Rutland,State House,RUT-BEN,Tinmouth,,Eric J. Mach,Republican,7,67971
Rutland,State House,RUT-BEN,Wells,,Eric J. Mach,Republican,10,67971
Rutland,State House,RUT-BEN,Middletown Springs,,Write Ins,Republican,0,67971
Rutland,State House,RUT-BEN,Pawlet,,Write Ins,Republican,1,67971
Bennington,State House,RUT-BEN,Rupert,,Write Ins,Republican,0,67971
Rutland,State House,RUT-BEN,Tinmouth,,Write Ins,Republican,0,67971
Rutland,State House,RUT-BEN,Wells,,Write Ins,Republican,0,67971
Rutland,State House,RUT-BEN,Middletown Springs,,Blanks,Republican,3,67971
Rutland,State House,RUT-BEN,Pawlet,,Blanks,Republican,1,67971
Bennington,State House,RUT-BEN,Rupert,,Blanks,Republican,3,67971
Rutland,State House,RUT-BEN,Tinmouth,,Blanks,Republican,1,67971
Rutland,State House,RUT-BEN,Wells,,Blanks,Republican,0,67971
Rutland,State House,RUT-BEN,Middletown Springs,,Total Votes Cast,Republican,51,67971
Rutland,State House,RUT-BEN,Pawlet,,Total Votes Cast,Republican,135,67971
Bennington,State House,RUT-BEN,Rupert,,Total Votes Cast,Republican,56,67971
Rutland,State House,RUT-BEN,Tinmouth,,Total Votes Cast,Republican,14,67971
Rutland,State House,RUT-BEN,Wells,,Total Votes Cast,Republican,71,67971
Windsor,State House,RUT-WND-1,Bridgewater,,Anne L. Gallivan,Democratic,13,67608
Rutland,State House,RUT-WND-1,Chittenden,,Anne L. Gallivan,Democratic,27,67608
Rutland,State House,RUT-WND-1,Killington,,Anne L. Gallivan,Democratic,11,67608
Rutland,State House,RUT-WND-1,Mendon,,Anne L. Gallivan,Democratic,14,67608
Windsor,State House,RUT-WND-1,Bridgewater,,Write Ins,Democratic,0,67608
Rutland,State House,RUT-WND-1,Chittenden,,Write Ins,Democratic,0,67608
Rutland,State House,RUT-WND-1,Killington,,Write Ins,Democratic,0,67608
Rutland,State House,RUT-WND-1,Mendon,,Write Ins,Democratic,0,67608
Windsor,State House,RUT-WND-1,Bridgewater,,Blanks,Democratic,4,67608
Rutland,State House,RUT-WND-1,Chittenden,,Blanks,Democratic,1,67608
Rutland,State House,RUT-WND-1,Killington,,Blanks,Democratic,4,67608
Rutland,State House,RUT-WND-1,Mendon,,Blanks,Democratic,5,67608
Windsor,State House,RUT-WND-1,Bridgewater,,Total Votes Cast,Democratic,17,67608
Rutland,State House,RUT-WND-1,Chittenden,,Total Votes Cast,Democratic,28,67608
Rutland,State House,RUT-WND-1,Killington,,Total Votes Cast,Democratic,15,67608
Rutland,State House,RUT-WND-1,Mendon,,Total Votes Cast,Democratic,19,67608
Windsor,State House,RUT-WND-1,Bridgewater,,Job Tate,Republican,12,67920
Rutland,State House,RUT-WND-1,Chittenden,,Job Tate,Republican,33,67920
Rutland,State House,RUT-WND-1,Killington,,Job Tate,Republican,23,67920
Rutland,State House,RUT-WND-1,Mendon,,Job Tate,Republican,36,67920
Windsor,State House,RUT-WND-1,Bridgewater,,Write Ins,Republican,0,67920
Rutland,State House,RUT-WND-1,Chittenden,,Write Ins,Republican,1,67920
Rutland,State House,RUT-WND-1,Killington,,Write Ins,Republican,0,67920
Rutland,State House,RUT-WND-1,Mendon,,Write Ins,Republican,0,67920
Windsor,State House,RUT-WND-1,Bridgewater,,Blanks,Republican,6,67920
Rutland,State House,RUT-WND-1,Chittenden,,Blanks,Republican,11,67920
Rutland,State House,RUT-WND-1,Killington,,Blanks,Republican,10,67920
Rutland,State House,RUT-WND-1,Mendon,,Blanks,Republican,14,67920
Windsor,State House,RUT-WND-1,Bridgewater,,Total Votes Cast,Republican,18,67920
Rutland,State House,RUT-WND-1,Chittenden,,Total Votes Cast,Republican,45,67920
Rutland,State House,RUT-WND-1,Killington,,Total Votes Cast,Republican,33,67920
Rutland,State House,RUT-WND-1,Mendon,,Total Votes Cast,Republican,50,67920
Windsor,State House,RUT-WND-2,Ludlow,,Dennis J. Devereux,Republican,32,67968
Rutland,State House,RUT-WND-2,Mount Holly,,Dennis J. Devereux,Republican,31,67968
Rutland,State House,RUT-WND-2,Shrewsbury,,Dennis J. Devereux,Republican,38,67968
Windsor,State House,RUT-WND-2,Ludlow,,Write Ins,Republican,1,67968
Rutland,State House,RUT-WND-2,Mount Holly,,Write Ins,Republican,1,67968
Rutland,State House,RUT-WND-2,Shrewsbury,,Write Ins,Republican,1,67968
Windsor,State House,RUT-WND-2,Ludlow,,Blanks,Republican,10,67968
Rutland,State House,RUT-WND-2,Mount Holly,,Blanks,Republican,7,67968
Rutland,State House,RUT-WND-2,Shrewsbury,,Blanks,Republican,6,67968
Windsor,State House,RUT-WND-2,Ludlow,,Total Votes Cast,Republican,43,67968
Rutland,State House,RUT-WND-2,Mount Holly,,Total Votes Cast,Republican,39,67968
Rutland,State House,RUT-WND-2,Shrewsbury,,Total Votes Cast,Republican,45,67968
Washington,State House,WAS-1,Berlin,,Jeremy Hansen,Democratic,50,67598
Washington,State House,WAS-1,Northfield,,Jeremy Hansen,Democratic,35,67598
Washington,State House,WAS-1,Berlin,,Marvin Malek,Democratic,37,67598
Washington,State House,WAS-1,Northfield,,Marvin Malek,Democratic,28,67598
Washington,State House,WAS-1,Berlin,,Write Ins,Democratic,8,67598
Washington,State House,WAS-1,Northfield,,Write Ins,Democratic,4,67598
Washington,State House,WAS-1,Berlin,,Blanks,Democratic,35,67598
Washington,State House,WAS-1,Northfield,,Blanks,Democratic,39,67598
Washington,State House,WAS-1,Berlin,,Total Votes Cast,Democratic,130,67598
Washington,State House,WAS-1,Northfield,,Total Votes Cast,Democratic,106,67598
Washington,State House,WAS-1,Berlin,,Anne B. Donahue,Republican,69,67910
Washington,State House,WAS-1,Northfield,,Anne B. Donahue,Republican,96,67910
Washington,State House,WAS-1,Berlin,,Patti J. Lewis,Republican,73,67910
Washington,State House,WAS-1,Northfield,,Patti J. Lewis,Republican,82,67910
Washington,State House,WAS-1,Berlin,,Write Ins,Republican,2,67910
Washington,State House,WAS-1,Northfield,,Write Ins,Republican,4,67910
Washington,State House,WAS-1,Berlin,,Blanks,Republican,34,67910
Washington,State House,WAS-1,Northfield,,Blanks,Republican,48,67910
Washington,State House,WAS-1,Berlin,,Total Votes Cast,Republican,178,67910
Washington,State House,WAS-1,Northfield,,Total Votes Cast,Republican,230,67910
Washington,State House,WAS-2,Barre Town,,J. Guy Isabelle,Democratic,64,67592
Washington,State House,WAS-2,Barre Town,,Write Ins,Democratic,22,67592
Washington,State House,WAS-2,Barre Town,,Blanks,Democratic,63,67592
Washington,State House,WAS-2,Barre Town,,Total Votes Cast,Democratic,149,67592
Washington,State House,WAS-2,Barre Town,,Francis McFaun,Republican,235,67904
Washington,State House,WAS-2,Barre Town,,Rob Laclair,Republican,210,67904
Washington,State House,WAS-2,Barre Town,,Write Ins,Republican,21,67904
Washington,State House,WAS-2,Barre Town,,Blanks,Republican,142,67904
Washington,State House,WAS-2,Barre Town,,Total Votes Cast,Republican,608,67904
Washington,State House,WAS-3,Barre City,,Tommy J. Walz,Democratic,127,67591
Washington,State House,WAS-3,Barre City,,Write Ins,Democratic,29,67591
Washington,State House,WAS-3,Barre City,,Blanks,Democratic,168,67591
Washington,State House,WAS-3,Barre City,,Total Votes Cast,Democratic,324,67591
Washington,State House,WAS-3,Barre City,,Kristin H. Sohlstrom,Republican,178,67903
Washington,State House,WAS-3,Barre City,,John G. Santorello,Republican,174,67903
Washington,State House,WAS-3,Barre City,,Write Ins,Republican,4,67903
Washington,State House,WAS-3,Barre City,,Blanks,Republican,172,67903
Washington,State House,WAS-3,Barre City,,Total Votes Cast,Republican,528,67903
Washington,State House,WAS-4,Montpelier,,Warren F. Kitzmiller,Democratic,309,67661
Washington,State House,WAS-4,Montpelier,,Mary S. Hooper,Democratic,308,67661
Washington,State House,WAS-4,Montpelier,,Write Ins,Democratic,16,67661
Washington,State House,WAS-4,Montpelier,,Blanks,Democratic,151,67661
Washington,State House,WAS-4,Montpelier,,Total Votes Cast,Democratic,784,67661
Washington,State House,WAS-4,Montpelier,,Ivan Shadis,Progressive,14,67869
Washington,State House,WAS-4,Montpelier,,Glennie F. Sewell,Progressive,12,67869
Washington,State House,WAS-4,Montpelier,,Write Ins,Progressive,1,67869
Washington,State House,WAS-4,Montpelier,,Blanks,Progressive,11,67869
Washington,State House,WAS-4,Montpelier,,Total Votes Cast,Progressive,38,67869
Washington,State House,WAS-5,East Montpelier,,Tony Klein,Democratic,60,67637
Washington,State House,WAS-5,Middlesex,,Tony Klein,Democratic,43,67637
Washington,State House,WAS-5,East Montpelier,,Write Ins,Democratic,1,67637
Washington,State House,WAS-5,Middlesex,,Write Ins,Democratic,2,67637
Washington,State House,WAS-5,East Montpelier,,Blanks,Democratic,6,67637
Washington,State House,WAS-5,Middlesex,,Blanks,Democratic,13,67637
Washington,State House,WAS-5,East Montpelier,,Total Votes Cast,Democratic,67,67637
Washington,State House,WAS-5,Middlesex,,Total Votes Cast,Democratic,58,67637
Washington,State House,WAS-6,Calais,,Janet Ancel,Democratic,48,67622
Washington,State House,WAS-6,Marshfield,,Janet Ancel,Democratic,37,67622
Washington,State House,WAS-6,Plainfield,,Janet Ancel,Democratic,36,67622
Washington,State House,WAS-6,Calais,,Write Ins,Democratic,1,67622
Washington,State House,WAS-6,Marshfield,,Write Ins,Democratic,0,67622
Washington,State House,WAS-6,Plainfield,,Write Ins,Democratic,1,67622
Washington,State House,WAS-6,Calais,,Blanks,Democratic,4,67622
Washington,State House,WAS-6,Marshfield,,Blanks,Democratic,5,67622
Washington,State House,WAS-6,Plainfield,,Blanks,Democratic,4,67622
Washington,State House,WAS-6,Calais,,Total Votes Cast,Democratic,53,67622
Washington,State House,WAS-6,Marshfield,,Total Votes Cast,Democratic,42,67622
Washington,State House,WAS-6,Plainfield,,Total Votes Cast,Democratic,41,67622
Washington,State House,WAS-7,Duxbury,,Maxine Grad,Democratic,16,67636
Washington,State House,WAS-7,Fayston,,Maxine Grad,Democratic,22,67636
Washington,State House,WAS-7,Moretown,,Maxine Grad,Democratic,24,67636
Washington,State House,WAS-7,Waitsfield,,Maxine Grad,Democratic,95,67636
Washington,State House,WAS-7,Warren,,Maxine Grad,Democratic,36,67636
Washington,State House,WAS-7,Duxbury,,Write Ins,Democratic,0,67636
Washington,State House,WAS-7,Fayston,,Write Ins,Democratic,2,67636
Washington,State House,WAS-7,Moretown,,Write Ins,Democratic,7,67636
Washington,State House,WAS-7,Waitsfield,,Write Ins,Democratic,8,67636
Washington,State House,WAS-7,Warren,,Write Ins,Democratic,4,67636
Washington,State House,WAS-7,Duxbury,,Blanks,Democratic,30,67636
Washington,State House,WAS-7,Fayston,,Blanks,Democratic,26,67636
Washington,State House,WAS-7,Moretown,,Blanks,Democratic,29,67636
Washington,State House,WAS-7,Waitsfield,,Blanks,Democratic,119,67636
Washington,State House,WAS-7,Warren,,Blanks,Democratic,42,67636
Washington,State House,WAS-7,Duxbury,,Total Votes Cast,Democratic,46,67636
Washington,State House,WAS-7,Fayston,,Total Votes Cast,Democratic,50,67636
Washington,State House,WAS-7,Moretown,,Total Votes Cast,Democratic,60,67636
Washington,State House,WAS-7,Waitsfield,,Total Votes Cast,Democratic,222,67636
Washington,State House,WAS-7,Warren,,Total Votes Cast,Democratic,82,67636
Chittenden,State House,WAS-CHT,Bolton,,Rebecca Ellis,Democratic,19,67601
Chittenden,State House,WAS-CHT,Huntington,,Rebecca Ellis,Democratic,72,67601
Washington,State House,WAS-CHT,Waterbury,,Rebecca Ellis,Democratic,64,67601
